-0.34495169787373453,-0.10847854365549539,0.4133222217828107,-3.039669153938302,-1.1606414910484522,3.027071326666046
-0.3505456525538404,-0.10848969092278375,0.41315494386346374,2.37462173193515,-0.9853849707157915,-2.287557467942175
-0.35055138811539177,-0.10848158828355356,0.4131127919263105,-2.5011547524201627,-1.051149939435809,2.428421478788275
-0.32659179277359945,-0.08698855362907248,0.4357794421179235,2.973669286708801,-1.229457785377045,3.065932469767026
-0.3230195191367598,-0.07491027666894377,0.43692770742438813,2.7296837074750413,-1.2166666923593181,-3.1037473943975384
-0.3229913364641467,-0.0749168810277072,0.43692825185121004,2.0542355567198207,-0.818061762130501,-2.3347959032084318
-0.3230523305652269,-0.07491920516324009,0.43684801368782983,-2.404981294281139,-1.126501307993482,1.9558681004588356
-0.25016663744953777,-0.11513184619408036,0.4329781253298849,-3.138722395487231,-0.9319519889175352,3.1089236274818637
-0.3556099463127655,-0.17603629089330763,0.49749776067572615,2.8186353657870695,-1.0869050113942764,-2.4852378166235356
-0.3536481031117834,-0.17087249147658412,0.5003346157974585,-3.10140690521344,-1.1320708290937411,-3.0248038902192005
-0.35066697017766135,-0.20779696475253692,0.4802765619264524,2.5123411509501583,-0.9599372340835346,-2.3410689859829055
-0.3205598237116774,-0.2021262854757727,0.5018483376649716,-2.226433441215506,-0.8284963638173645,2.0475896511656253
-0.19867424648693982,-0.20024556198902865,0.39533449492710687,2.6612104895433015,-0.9504240481362985,-2.332651094679289
-0.1587378285427343,-0.17926525568067822,0.2618302772858091,3.1369357662939334,-0.8436248806523987,3.1269135993179606
-0.1142944844642319,-0.1565847961984915,0.25749801965970515,3.052679755032877,-1.225311448760201,-2.9234241849328675
-0.3982848876539426,-0.07782231523331011,0.5022084111244935,-2.11600587042848,-1.1042416182284223,1.8777790175113334
-0.4480756732880888,-0.025655202394809513,0.5680957464244638,2.9616270628783288,-1.0280012723680558,-3.0299758745790473
-0.45884165789243375,-0.15379459519091138,0.6024700250958233,2.7013134245070645,-1.0394821978699482,-2.4762575768696005
-0.4040046240994509,-0.13299941349312486,0.5889506200633635,2.09352792071548,-0.9122248508048219,-1.8890673042706072
-0.4169520612505391,-0.07824294794476246,0.5749087136876018,-2.0503270791721318,-1.0170045696932326,1.9880388055860112
-0.4265079925869468,-0.07770129344602694,0.5831113468398298,-3.0947265919759164,-1.2960114625713914,-3.1314348689949263
